tcpID,only_chapter,verse,corrupted_book,corrupted_ch_only,corrupted_v_only,all_corrupt,corrupt_ratio,total
A02178,210,652,4,15,30,6,0.05997818974918211,917
A01531,26,462,1,11,15,4,0.05973025048169557,519
A07496,27,99,0,3,5,0,0.05970149253731343,134
A09868,8,55,0,1,2,1,0.05970149253731343,67
A89578,11,52,1,1,2,0,0.05970149253731343,67
A66086,5,74,0,2,3,0,0.05952380952380952,84
A18435,1,94,1,0,5,0,0.0594059405940594,101
A03292,3,124,0,1,7,0,0.05925925925925926,135
A27497,21,313,0,5,14,2,0.059154929577464786,355
A03519,252,3,2,11,3,0,0.05904059040590406,271
A01523,34,446,7,9,12,2,0.058823529411764705,510
A20534,8,40,0,1,2,0,0.058823529411764705,51
A07536,1,31,0,0,2,0,0.058823529411764705,34
A66020,8,24,0,0,2,0,0.058823529411764705,34
A67427,0,16,0,0,1,0,0.058823529411764705,17
A11626,0,16,0,0,1,0,0.058823529411764705,17
B26345,16,0,1,0,0,0,0.058823529411764705,17
A38705,1,15,0,0,1,0,0.058823529411764705,17
A13269,7,9,0,1,0,0,0.058823529411764705,17
A59559,0,16,0,0,1,0,0.058823529411764705,17
A78093,3,13,0,0,1,0,0.058823529411764705,17
A03349,49,0,0,3,0,0,0.057692307692307696,52
A52013,2,113,0,0,7,0,0.05737704918032787,122
A10324,29,284,2,5,11,1,0.0572289156626506,332
A09101,108,24,1,5,2,0,0.05714285714285714,140
A22723,97,2,2,4,0,0,0.05714285714285714,105
A87093,1,65,1,0,3,0,0.05714285714285714,70
A17300,10,56,0,3,1,0,0.05714285714285714,70
A05171,9,24,1,0,1,0,0.05714285714285714,35
A07537,1,32,0,0,1,1,0.05714285714285714,35
A02735,25,555,4,2,23,6,0.056910569105691054,615
A01020,814,347,5,48,17,0,0.05686433793663688,1231
A96524,20,528,1,13,19,0,0.05679862306368331,581
B00218,13,120,0,1,6,1,0.05673758865248227,141
A59549,4,96,0,0,6,0,0.05660377358490566,106
A42767,7,93,2,0,3,1,0.05660377358490566,106
A04159,24,93,0,1,6,0,0.056451612903225805,124
A18433,0,117,1,0,6,0,0.056451612903225805,124
A35044,4,63,0,0,4,0,0.056338028169014086,71
A95963,8,60,0,1,3,0,0.05555555555555555,72
A05342,3,65,1,0,3,0,0.05555555555555555,72
A94062,7,44,0,0,3,0,0.05555555555555555,54
A61813,3,48,0,1,2,0,0.05555555555555555,54
A65441,2,32,1,0,1,0,0.05555555555555555,36
A66978,0,34,0,1,1,0,0.05555555555555555,36
A07453,17,0,1,0,0,0,0.05555555555555555,18
A56658,0,17,0,1,0,0,0.05555555555555555,18
A60387,0,17,0,0,1,0,0.05555555555555555,18
A57163,9,8,0,0,1,0,0.05555555555555555,18
A62604,0,17,1,0,0,0,0.05555555555555555,18
A96103,1,16,0,0,1,0,0.05555555555555555,18
A96494,7,10,0,1,0,0,0.05555555555555555,18
A71301,14,242,0,1,14,0,0.055350553505535055,271
A14172,2,186,0,0,9,2,0.05527638190954774,199
A01534,31,523,0,17,12,3,0.05460750853242321,586
A39578,8,114,3,0,3,1,0.05426356589147287,129
A51605,0,35,0,0,2,0,0.05405405405405406,37
A75707,0,35,0,0,2,0,0.05405405405405406,37
A03928,55,385,3,12,10,0,0.053763440860215055,465
A85418,2,51,0,0,3,0,0.05357142857142857,56
A01547,5,190,1,2,6,2,0.05339805825242718,206
A19701,2,69,0,0,4,0,0.05333333333333334,75
A92864,10,61,2,1,0,1,0.05333333333333334,75
A85709,6,154,2,0,7,0,0.05325443786982249,169
A17696,18,160,4,0,6,0,0.05319148936170213,188
A18048,26,63,0,2,3,0,0.05319148936170213,94
A45562,6,119,0,1,6,0,0.05303030303030303,132
A19793,5,103,1,1,4,0,0.05263157894736842,114
B20883,6,66,0,2,2,0,0.05263157894736842,76
A15459,24,30,0,2,1,0,0.05263157894736842,57
A68174,10,8,0,1,0,0,0.05263157894736842,19
A47487,4,14,0,0,1,0,0.05263157894736842,19
A37045,0,18,0,0,1,0,0.05263157894736842,19
A66932,1,17,0,1,0,0,0.05263157894736842,19
A34527,21,124,0,1,6,1,0.05228758169934641,153
A50772,6,121,2,2,3,0,0.05223880597014925,134
A78063,1,108,0,0,6,0,0.05217391304347826,115
A11925,54,1,0,2,1,0,0.05172413793103448,58
A94824,25,30,0,1,2,0,0.05172413793103448,58
A02723,54,38,0,4,1,0,0.05154639175257732,97
A01456,10,119,3,0,3,1,0.051470588235294115,136
B01041,107,4,0,6,0,0,0.05128205128205128,117
A42498,10,64,0,0,4,0,0.05128205128205128,78
A69201,10,64,0,2,2,0,0.05128205128205128,78
A55028,7,30,0,1,1,0,0.05128205128205128,39
A07286,1,36,1,0,1,0,0.05128205128205128,39
A44439,0,37,0,0,2,0,0.05128205128205128,39
A15385,35,2,0,1,1,0,0.05128205128205128,39
A15580,9,84,1,0,4,0,0.05102040816326531,98
A05280,7,328,2,0,16,0,0.05099150141643059,353
A01300,54,2,0,3,0,0,0.05084745762711865,59
A08488,18,545,1,2,24,3,0.050590219224283306,593
A03128,34,454,0,4,17,5,0.05058365758754864,514
A94072,7,162,0,1,7,1,0.05056179775280899,178
A43578,14,479,0,6,18,2,0.05009633911368015,519
A58036,23,262,0,0,11,4,0.05,300
A54841,4,129,0,0,7,0,0.05,140
A87559,13,82,0,2,3,0,0.05,100
A07259,0,76,0,0,4,0,0.05,80
A15575,3,54,1,0,2,0,0.05,60
A10056,6,51,0,1,2,0,0.05,60
A10242,4,34,0,0,2,0,0.05,40
A20980,16,22,0,0,2,0,0.05,40
A70248,5,33,1,0,1,0,0.05,40
A30248,1,18,0,1,0,0,0.05,20
A30419,0,19,0,0,1,0,0.05,20
A02223,4,15,0,0,1,0,0.05,20
A43855,0,19,0,0,1,0,0.05,20
A59397,1,18,0,0,1,0,0.05,20
A20588,15,4,0,1,0,0,0.05,20
A60407,0,19,1,0,0,0,0.05,20
A12369,1,18,0,0,1,0,0.05,20
A47342,2,17,0,0,1,0,0.05,20
A42060,8,11,0,0,1,0,0.05,20
A30439,1,18,0,1,0,0,0.05,20
A19588,24,91,0,3,3,0,0.049586776859504134,121
A29211,3,93,2,0,3,0,0.04950495049504951,101
A01690,0,58,2,0,1,0,0.04918032786885246,61
A12980,11,86,0,2,3,0,0.049019607843137254,102
A68415,3,75,1,0,3,0,0.04878048780487805,82
A86504,6,33,0,1,1,0,0.04878048780487805,41
A53077,1,38,0,0,2,0,0.04878048780487805,41
A10057,16,23,0,1,1,0,0.04878048780487805,41
A01761,0,118,1,0,5,0,0.04838709677419355,124
A19422,15,143,4,1,3,0,0.04819277108433735,166
A20733,182,313,3,6,16,0,0.04807692307692308,520
A19514,15,84,0,2,3,0,0.04807692307692308,104
A06874,3,96,2,0,3,0,0.04807692307692308,104
A13211,20,180,0,1,9,0,0.047619047619047616,210
A80790,24,96,1,2,3,0,0.047619047619047616,126
A18831,10,50,0,2,1,0,0.047619047619047616,63
A68566,5,55,0,0,3,0,0.047619047619047616,63
A35074,5,15,0,0,1,0,0.047619047619047616,21
A01025,19,1,0,0,1,0,0.047619047619047616,21
A10050,6,14,0,0,1,0,0.047619047619047616,21
A70130,2,18,0,0,1,0,0.047619047619047616,21
B13694,20,0,1,0,0,0,0.047619047619047616,21
A01538,30,332,4,3,9,2,0.04736842105263158,380
A68802,33,312,2,6,9,0,0.04696132596685083,362
A54873,0,61,1,0,0,2,0.046875,64
A45570,1,81,0,1,3,0,0.046511627906976744,86
A17335,0,41,0,0,1,1,0.046511627906976744,43
A43555,18,23,0,0,2,0,0.046511627906976744,43
A13535,148,1249,6,7,49,6,0.04641638225255973,1465
A03854,10,176,2,1,6,0,0.046153846153846156,195
A19548,16,46,0,2,1,0,0.046153846153846156,65
A61630,5,369,6,0,10,2,0.04591836734693878,392
A19296,38,108,0,1,5,1,0.0457516339869281,153
A85036,6,57,0,1,2,0,0.045454545454545456,66
A15576,12,51,0,0,3,0,0.045454545454545456,66
A57376,4,59,0,0,3,0,0.045454545454545456,66
A45557,2,40,0,0,2,0,0.045454545454545456,44
B15499,7,35,0,1,1,0,0.045454545454545456,44
A49701,12,9,1,0,0,0,0.045454545454545456,22
A15528,5,16,0,0,1,0,0.045454545454545456,22
A41006,2,19,0,0,1,0,0.045454545454545456,22
A30432,0,21,0,0,0,1,0.045454545454545456,22
A02488,4,17,0,0,1,0,0.045454545454545456,22
A19399,17,662,7,1,20,4,0.0450070323488045,711
A12197,47,229,0,4,6,3,0.04498269896193772,289
A09744,55,945,1,8,32,6,0.044890162368672396,1047
A97070,3,61,0,0,3,0,0.04477611940298507,67
A01704,92,634,3,3,25,3,0.04473684210526316,760
A69013,9,34,1,0,1,0,0.044444444444444446,45
A23818,12,31,0,1,1,0,0.044444444444444446,45
A96328,11,312,0,2,13,0,0.04437869822485207,338
A66382,6,81,0,1,3,0,0.04395604395604396,91
A80845,12,141,2,0,5,0,0.04375,160
A02740,91,565,2,11,14,3,0.043731778425655975,686
A37463,6,367,2,0,14,1,0.04358974358974359,390
A02414,2,64,0,0,2,1,0.043478260869565216,69
A89892,7,37,2,0,0,0,0.043478260869565216,46
A57148,1,21,0,0,1,0,0.043478260869565216,23
B23303,0,22,1,0,0,0,0.043478260869565216,23
A81847,5,17,0,1,0,0,0.043478260869565216,23
A74686,13,9,0,1,0,0,0.043478260869565216,23
A32832,0,22,0,0,1,0,0.043478260869565216,23
A89499,5,17,0,0,1,0,0.043478260869565216,23
A10010,4,18,0,1,0,0,0.043478260869565216,23
A00581,2,20,0,1,0,0,0.043478260869565216,23
A65385,0,22,1,0,0,0,0.043478260869565216,23
A27244,1,21,0,0,1,0,0.043478260869565216,23
A66396,0,22,0,0,1,0,0.043478260869565216,23
A63766,4,130,1,0,3,2,0.04285714285714286,140
A57623,27,40,0,1,2,0,0.04285714285714286,70
B15049,13,54,0,1,2,0,0.04285714285714286,70
A14760,5,241,0,0,9,2,0.042801556420233464,257
A87150,13,77,1,1,2,0,0.0425531914893617,94
A64371,1,44,1,0,0,1,0.0425531914893617,47
A28303,2,43,1,0,1,0,0.0425531914893617,47
A78515,1,44,0,0,2,0,0.0425531914893617,47
A21069,5,40,0,1,1,0,0.0425531914893617,47
A06192,76,397,4,6,11,0,0.04251012145748988,494
A10924,15,256,0,1,8,3,0.04240282685512368,283
A13209,48,43,0,4,0,0,0.042105263157894736,95
A52049,15,99,0,1,4,0,0.04201680672268908,119
A29371,73,110,0,5,3,0,0.041884816753926704,191
A02793,4,962,13,1,26,2,0.041666666666666664,1008
A10497,3,112,1,0,4,0,0.041666666666666664,120
A13812,57,35,0,3,1,0,0.041666666666666664,96
A19678,1,68,0,2,1,0,0.041666666666666664,72
A48377,4,42,1,0,1,0,0.041666666666666664,48
A66422,2,44,0,0,1,1,0.041666666666666664,48
A86730,2,44,0,0,2,0,0.041666666666666664,48
A57873,12,11,0,1,0,0,0.041666666666666664,24
A93050,2,21,0,0,1,0,0.041666666666666664,24
A31012,2,21,0,0,0,1,0.041666666666666664,24
A48725,0,23,0,0,1,0,0.041666666666666664,24
A42051,0,23,0,0,1,0,0.041666666666666664,24
A91855,3,20,0,0,1,0,0.041666666666666664,24
B02484,15,8,0,1,0,0,0.041666666666666664,24
A66404,1,22,0,0,1,0,0.041666666666666664,24
A04776,24,92,1,1,3,0,0.04132231404958678,121
A85863,9,200,2,0,6,1,0.04128440366972477,218
A04199,49,253,4,2,7,0,0.04126984126984127,315
A40995,3,67,0,0,3,0,0.0410958904109589,73
A03640,21,49,0,2,1,0,0.0410958904109589,73
A73175,190,139,4,3,7,0,0.04081632653061224,343
A48486,4,90,0,0,4,0,0.04081632653061224,98
A69886,3,44,0,0,2,0,0.04081632653061224,49
A85305,1,46,0,0,2,0,0.04081632653061224,49
B12270,12,201,2,2,5,0,0.04054054054054054,222
A18575,3,68,2,1,0,0,0.04054054054054054,74
A33817,64,223,1,4,6,1,0.04013377926421405,299
A61538,1,263,0,2,9,0,0.04,275
A44938,2,46,0,0,2,0,0.04,50
A37256,2,46,0,0,2,0,0.04,50
A38031,0,24,0,0,1,0,0.04,25
A30433,4,20,0,0,1,0,0.04,25
B06421,5,19,1,0,0,0,0.04,25
A04808,4,20,0,0,1,0,0.04,25
A26827,0,24,0,0,1,0,0.04,25
A19625,144,5930,15,24,188,24,0.03968379446640316,6325
A70325,14,83,0,1,3,0,0.039603960396039604,101
A85734,10,137,0,0,6,0,0.0392156862745098,153
A96316,22,27,0,1,1,0,0.0392156862745098,51
A16175,248,0,2,8,0,0,0.03875968992248062,258
A01455,36,89,0,0,5,0,0.038461538461538464,130
A62289,8,67,1,0,1,1,0.038461538461538464,78
A04905,33,17,0,0,2,0,0.038461538461538464,52
A12529,10,40,0,1,1,0,0.038461538461538464,52
A42369,1,24,0,0,0,1,0.038461538461538464,26
A53272,1,24,0,0,1,0,0.038461538461538464,26
A46911,3,22,0,0,1,0,0.038461538461538464,26
A09262,4,21,0,0,1,0,0.038461538461538464,26
A36271,4,21,0,0,1,0,0.038461538461538464,26
A02843,1,24,0,0,1,0,0.038461538461538464,26
A26579,45,532,2,1,20,0,0.03833333333333333,600
A13711,92,185,3,5,3,0,0.03819444444444445,288
A40728,7,119,1,0,3,1,0.03816793893129771,131
B13585,19,309,3,0,10,0,0.03812316715542522,341
A31997,6,171,3,0,4,0,0.03804347826086957,184
A11924,8,68,1,1,1,0,0.0379746835443038,79
A89125,5,71,2,0,1,0,0.0379746835443038,79
A04480,273,6,2,9,0,0,0.03793103448275862,290
A04463,403,5,3,13,0,0,0.03773584905660377,424
A66354,4,47,0,1,1,0,0.03773584905660377,53
A04931,51,0,1,1,0,0,0.03773584905660377,53
A09758,1,50,0,1,1,0,0.03773584905660377,53
A10342,11,66,0,2,1,0,0.0375,80
A89564,11,66,0,1,1,1,0.0375,80
A14189,2,178,2,1,4,0,0.0374331550802139,187
A28192,5,175,3,1,2,1,0.0374331550802139,187
A16895,7,96,0,0,4,0,0.037383177570093455,107
A68257,0,129,0,1,4,0,0.03731343283582089,134
A32214,2,179,0,0,7,0,0.03723404255319149,188
A13558,6,46,0,0,2,0,0.037037037037037035,54
A65559,7,19,0,1,0,0,0.037037037037037035,27
A29108,0,26,0,0,1,0,0.037037037037037035,27
A09967,18,8,0,1,0,0,0.037037037037037035,27
A34540,1,25,0,0,1,0,0.037037037037037035,27
A61776,0,26,0,1,0,0,0.037037037037037035,27
A42045,3,23,0,0,0,1,0.037037037037037035,27
A70157,6,698,9,2,16,0,0.036935704514363885,731
A04110,22,604,1,1,20,2,0.036923076923076927,650
A07452,53,52,0,3,1,0,0.03669724770642202,109
A35753,43,929,4,6,25,2,0.036669970267591674,1009
A03104,50,29,0,3,0,0,0.036585365853658534,82
A11845,4,75,0,0,3,0,0.036585365853658534,82
A29098,3,446,2,0,12,3,0.03648068669527897,466
A13810,0,53,1,0,1,0,0.03636363636363636,55
A45550,1,52,0,0,2,0,0.03636363636363636,55
A10995,116,759,2,4,27,0,0.03634361233480176,908
A77004,10,309,5,1,6,0,0.03625377643504532,331
A55752,130,136,1,4,5,0,0.036231884057971016,276
A72913,3,210,1,0,7,0,0.03619909502262444,221
A13777,8,152,1,0,5,0,0.03614457831325301,166
A73033,56,104,2,2,2,0,0.03614457831325301,166
B24300,3,157,0,0,5,1,0.03614457831325301,166
B15202,5,75,1,0,2,0,0.03614457831325301,83
A42062,2,105,0,0,3,1,0.036036036036036036,111
A17328,5,183,1,1,5,0,0.035897435897435895,195
A12341,9,45,0,2,0,0,0.03571428571428571,56
A27438,1,26,0,0,0,1,0.03571428571428571,28
A73391,11,16,0,0,1,0,0.03571428571428571,28
A44864,9,18,0,0,1,0,0.03571428571428571,28
B14862,2,25,0,0,0,1,0.03571428571428571,28
A40709,7,20,1,0,0,0,0.03571428571428571,28
A50837,2,25,0,0,1,0,0.03571428571428571,28
A17706,398,118,3,4,12,0,0.03551401869158879,535
A62323,4,159,0,0,6,0,0.03550295857988166,169
A80756,68,68,1,2,2,0,0.03546099290780142,141
A02739,93,589,6,7,12,0,0.03536067892503536,707
A11811,13,151,0,0,6,0,0.03529411764705882,170
A45318,11,72,0,1,2,0,0.03488372093023256,86
A04156,15,318,0,3,8,1,0.034782608695652174,345
A01701,17,94,0,0,4,0,0.034782608695652174,115
A16479,18,594,2,0,19,1,0.03470031545741325,634
A15579,25,254,2,0,8,0,0.03460207612456748,289
A04847,22,369,3,1,10,0,0.0345679012345679,405
A19037,24,172,0,2,5,0,0.034482758620689655,203
A12381,130,38,0,3,3,0,0.034482758620689655,174
A90206,5,107,1,0,2,1,0.034482758620689655,116
A79008,4,80,1,0,2,0,0.034482758620689655,87
A03409,10,18,0,1,0,0,0.034482758620689655,29
A44673,1,27,0,0,0,1,0.034482758620689655,29
A63895,6,22,0,0,1,0,0.034482758620689655,29
A43819,6,22,0,1,0,0,0.034482758620689655,29
A16505,18,179,0,5,2,0,0.03431372549019608,204
A15726,6,191,1,0,5,1,0.03431372549019608,204
A12524,104,631,3,9,12,2,0.03416557161629435,761
A68607,1,197,2,1,4,0,0.03414634146341464,205
A54509,17,68,0,1,1,1,0.03409090909090909,88
A17917,23,62,0,2,1,0,0.03409090909090909,88
A73031,7,677,2,0,20,2,0.03389830508474576,708
A11483,26,145,4,0,2,0,0.03389830508474576,177
A03528,114,0,2,2,0,0,0.03389830508474576,118
A45566,0,57,1,0,1,0,0.03389830508474576,59
A43580,3,254,0,1,7,1,0.03383458646616541,266
A95353,9,363,0,1,11,1,0.033766233766233764,385
B11962,363,95,4,8,4,0,0.03375527426160337,474
A49492,10,76,0,0,0,3,0.033707865168539325,89
A16944,8,78,1,0,2,0,0.033707865168539325,89
A13874,6,167,0,0,5,1,0.0335195530726257,179
A14927,6,196,1,1,5,0,0.03349282296650718,209
A00888,55,727,2,6,19,0,0.03337453646477132,809
A20173,4,112,0,0,4,0,0.03333333333333333,120
A19761,0,58,0,0,2,0,0.03333333333333333,60
A36925,0,29,0,0,1,0,0.03333333333333333,30
A07230,29,0,0,1,0,0,0.03333333333333333,30
A30919,1,28,0,1,0,0,0.03333333333333333,30
A04843,28,1,0,1,0,0,0.03333333333333333,30
A60249,17,12,0,0,1,0,0.03333333333333333,30
A90064,3,26,0,0,1,0,0.03333333333333333,30
A06161,1,28,0,0,0,1,0.03333333333333333,30
A09677,7,168,0,0,5,1,0.03314917127071823,181
A77494,11,135,1,2,1,1,0.033112582781456956,151
A85138,15,716,5,2,17,1,0.03306878306878307,756
A39910,12,223,1,1,5,1,0.03292181069958848,243
A88141,6,53,0,2,0,0,0.03278688524590164,61
A06193,248,49,1,8,1,0,0.03257328990228013,307
A13527,13,196,0,1,5,1,0.032407407407407406,216
A19589,22,98,0,1,3,0,0.03225806451612903,124
A19297,17,43,0,2,0,0,0.03225806451612903,62
A47311,3,27,0,0,1,0,0.03225806451612903,31
A03336,3,27,0,0,1,0,0.03225806451612903,31
A40685,1,29,0,0,1,0,0.03225806451612903,31
A14732,7,23,0,1,0,0,0.03225806451612903,31
A06525,5,116,0,0,4,0,0.032,125
A34470,20,374,0,1,12,0,0.03194103194103194,407
A23813,12,79,0,0,3,0,0.031914893617021274,94
A01431,12,476,1,4,11,0,0.031746031746031744,504
A57152,3,119,3,0,1,0,0.031746031746031744,126
A10498,11,111,1,0,2,1,0.031746031746031744,126
A42790,4,57,0,0,2,0,0.031746031746031744,63
A10514,36,239,0,2,7,0,0.03169014084507042,284
A68859,350,19,1,11,0,0,0.031496062992125984,381
A66700,7,147,0,3,2,0,0.031446540880503145,159
A35389,21,165,1,1,4,0,0.03125,192
A04154,12,174,0,1,5,0,0.03125,192
A96712,31,93,0,2,2,0,0.03125,128
A30698,5,57,0,0,2,0,0.03125,64
A70654,22,40,0,0,2,0,0.03125,64
B22921,0,31,0,1,0,0,0.03125,32
A92851,0,31,0,0,1,0,0.03125,32
A17215,31,0,1,0,0,0,0.03125,32
A78180,1,30,1,0,0,0,0.03125,32
A43138,3,28,0,0,1,0,0.03125,32
A49458,6,25,0,0,1,0,0.03125,32
A04166,9,22,0,0,1,0,0.03125,32
A92856,3,28,0,1,0,0,0.03125,32
A34196,0,31,0,0,1,0,0.03125,32
A09745,27,161,1,1,4,0,0.030927835051546393,194
A11457,15,174,2,1,3,0,0.03076923076923077,195
A70084,5,58,0,1,1,0,0.03076923076923077,65
A01528,19,297,0,6,4,0,0.03067484662576687,326
A96329,6,184,1,1,4,0,0.030612244897959183,196
A08402,9,181,0,1,5,0,0.030612244897959183,196
A02456,1,94,0,0,3,0,0.030612244897959183,98
A61853,34,188,0,1,6,0,0.03056768558951965,229
A70318,146,395,0,5,11,1,0.03046594982078853,558
A01379,17,206,0,1,5,1,0.030434782608695653,230
A01332,61,3,0,2,0,0,0.030303030303030304,66
A19624,3,61,0,0,2,0,0.030303030303030304,66
A93163,0,64,1,0,1,0,0.030303030303030304,66
A29104,1,31,0,0,1,0,0.030303030303030304,33
B10212,2,30,1,0,0,0,0.030303030303030304,33
A02611,30,2,0,1,0,0,0.030303030303030304,33
A94303,15,17,0,0,1,0,0.030303030303030304,33
A61615,1,31,0,0,1,0,0.030303030303030304,33
A90871,3,29,0,1,0,0,0.030303030303030304,33
A09965,17,337,0,1,10,0,0.030136986301369864,365
A17384,15,114,0,0,3,1,0.03007518796992481,133
A27259,39,703,0,6,15,2,0.030065359477124184,765
A93240,10,345,1,1,8,1,0.030054644808743168,366
A97126,12,118,0,0,4,0,0.029850746268656716,134
A09675,6,59,1,0,1,0,0.029850746268656716,67
A00818,4,94,1,1,0,1,0.0297029702970297,101
B26965,11,87,0,1,2,0,0.0297029702970297,101
A73859,97,1,0,3,0,0,0.0297029702970297,101
A01533,46,740,1,10,13,0,0.02962962962962963,810
A50529,5,126,1,0,3,0,0.02962962962962963,135
A14709,241,54,2,5,2,0,0.029605263157894735,304
A12481,526,228,0,17,6,0,0.029601029601029602,777
A13264,23,76,0,2,1,0,0.029411764705882353,102
A56119,0,66,0,0,2,0,0.029411764705882353,68
A89586,4,62,0,0,2,0,0.029411764705882353,68
A57735,3,30,0,0,1,0,0.029411764705882353,34
A68255,2,31,0,0,1,0,0.029411764705882353,34
A40676,4,29,0,0,1,0,0.029411764705882353,34
A09838,32,1,0,1,0,0,0.029411764705882353,34
A34747,10,123,1,0,3,0,0.029197080291970802,137
A18976,30,70,0,1,2,0,0.02912621359223301,103
A20724,16,118,1,1,2,0,0.028985507246376812,138
A97136,9,58,0,0,2,0,0.028985507246376812,69
A85188,4,298,0,0,8,1,0.028938906752411574,311
A78076,198,205,1,2,9,0,0.02891566265060241,415
A50843,6,95,1,0,2,0,0.028846153846153848,104
A13544,4,97,0,0,3,0,0.028846153846153848,104
A16834,531,9,1,14,1,0,0.02877697841726619,556
A10027,7,128,0,1,3,0,0.02877697841726619,139
A14008,11,462,0,2,11,1,0.028747433264887063,487
A09376,16,222,1,0,6,0,0.02857142857142857,245
A90061,13,55,0,0,2,0,0.02857142857142857,70
A92853,3,31,0,0,0,1,0.02857142857142857,35
A72063,34,0,0,0,1,0,0.02857142857142857,35
A79474,2,32,0,1,0,0,0.02857142857142857,35
A54850,11,23,0,1,0,0,0.02857142857142857,35
A45400,4,30,0,0,1,0,0.02857142857142857,35
A66338,23,11,0,0,1,0,0.02857142857142857,35
A37279,0,34,0,0,1,0,0.02857142857142857,35
A46725,7,27,0,0,1,0,0.02857142857142857,35
A50682,2,32,0,0,1,0,0.02857142857142857,35
A20769,97,962,5,5,20,1,0.028440366972477066,1090
A15722,14,124,0,0,4,0,0.028169014084507043,142
A43139,1,68,1,0,1,0,0.028169014084507043,71
A89580,20,49,0,1,1,0,0.028169014084507043,71
A45564,3,66,0,0,2,0,0.028169014084507043,71
A01303,67,2,0,1,1,0,0.028169014084507043,71
A89085,5,64,0,1,1,0,0.028169014084507043,71
A16492,17,87,0,0,3,0,0.028037383177570093,107
A86299,117,267,1,2,7,1,0.027848101265822784,395
A10049,47,58,0,3,0,0,0.027777777777777776,108
A86324,1,69,0,0,2,0,0.027777777777777776,72
A63996,3,32,0,0,1,0,0.027777777777777776,36
A59651,34,1,0,0,1,0,0.027777777777777776,36
A04367,2,33,0,1,0,0,0.027777777777777776,36
A93958,2,33,0,0,1,0,0.027777777777777776,36
A42917,0,35,0,0,1,0,0.027777777777777776,36
A09963,2,33,0,0,1,0,0.027777777777777776,36
A03639,22,13,0,1,0,0,0.027777777777777776,36
A77477,29,430,2,2,8,1,0.02754237288135593,472
A45205,104,108,0,4,2,0,0.027522935779816515,218
A03308,23,437,1,0,12,0,0.02748414376321353,473
A00448,49,270,0,1,8,0,0.027439024390243903,328
A94074,13,165,0,0,5,0,0.0273224043715847,183
A81245,6,137,2,1,1,0,0.027210884353741496,147
A11458,10,455,0,2,11,0,0.027196652719665274,478
A77593,56,697,5,3,13,0,0.027131782945736434,774
A80721,8,243,0,1,6,0,0.027131782945736434,258
A03344,26,262,1,1,6,0,0.02702702702702703,296
A01530,6,174,0,0,5,0,0.02702702702702703,185
A91945,0,72,1,0,1,0,0.02702702702702703,74
A40636,0,36,0,0,1,0,0.02702702702702703,37
A02572,4,32,0,0,1,0,0.02702702702702703,37
A66335,2,34,0,0,1,0,0.02702702702702703,37
A06135,13,23,0,0,1,0,0.02702702702702703,37
A32087,0,36,0,0,1,0,0.02702702702702703,37
A39669,6,30,0,1,0,0,0.02702702702702703,37
A42870,0,36,0,0,1,0,0.02702702702702703,37
A72251,0,36,0,0,1,0,0.02702702702702703,37
A76447,7,211,0,0,6,0,0.026785714285714284,224
A29282,11,281,1,0,7,0,0.02666666666666667,300
A87379,12,61,0,0,1,1,0.02666666666666667,75
A94049,1,109,1,1,1,0,0.02654867256637168,113
A00564,19,239,0,1,6,0,0.026415094339622643,265
A97227,34,372,2,2,7,0,0.026378896882494004,417
A91728,1,110,1,1,1,0,0.02631578947368421,114
A43318,10,64,0,1,1,0,0.02631578947368421,76
A00801,20,54,0,1,1,0,0.02631578947368421,76
A03765,32,5,0,1,0,0,0.02631578947368421,38
A71251,3,34,0,0,1,0,0.02631578947368421,38
A43575,5,32,0,0,1,0,0.02631578947368421,38
A37053,5,32,1,0,0,0,0.02631578947368421,38
A87565,2,35,0,0,1,0,0.02631578947368421,38
A34428,2,35,0,1,0,0,0.02631578947368421,38
A02492,5,32,1,0,0,0,0.02631578947368421,38
A62741,1,36,0,1,0,0,0.02631578947368421,38
A45530,7,105,0,1,2,0,0.02608695652173913,115
A52051,11,101,0,1,2,0,0.02608695652173913,115
A68403,24,126,1,0,3,0,0.025974025974025976,154
A40889,88,665,4,2,12,2,0.0258732212160414,773
A03475,136,167,0,3,3,2,0.02572347266881029,311
A00409,75,39,0,2,1,0,0.02564102564102564,117
A01700,2,74,0,0,2,0,0.02564102564102564,78
A64687,2,36,0,0,1,0,0.02564102564102564,39
A45559,2,36,0,0,1,0,0.02564102564102564,39
A47257,1,37,1,0,0,0,0.02564102564102564,39
A82007,1,37,0,0,1,0,0.02564102564102564,39
A43817,0,38,0,1,0,0,0.02564102564102564,39
A93771,8,259,3,1,3,0,0.025547445255474453,274
A55748,30,85,0,0,3,0,0.025423728813559324,118
A68833,8,108,0,1,2,0,0.025210084033613446,119
A46755,5,307,0,2,6,0,0.025,320
A87519,0,117,0,0,3,0,0.025,120
B25756,9,108,2,0,1,0,0.025,120
A96469,8,70,0,0,2,0,0.025,80
A60320,7,71,0,1,1,0,0.025,80
A40819,3,36,0,0,1,0,0.025,40
A91743,0,39,0,0,1,0,0.025,40
A45536,5,34,0,1,0,0,0.025,40
A85014,1,38,1,0,0,0,0.025,40
A67073,11,28,0,0,1,0,0.025,40
A43815,1,38,0,0,1,0,0.025,40
A93792,4,35,0,0,1,0,0.025,40
A37598,55,1155,2,4,21,4,0.0249798549556809,1241
